term_str,n,p,i,n_chars,max_pos_group,max_pos,porter_stem,stop,df,idf,tfidf_mean,dfidf,dp,di,dh
listen,15,0.0001484472418502,12.717762091249725,6,VB,VB,listen,0,10,2.6322682154995127,0.0003632589107194276,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
dove,15,0.0001484472418502,12.717762091249725,4,NN,NN,dove,0,4,3.9541963103868754,0.0003936550953495964,15.816785241547501,0.06451612903225806,3.9541963103868754,0.2551094393797984
beneath,14,0.0001385507590602,12.817297764800635,7,IN,IN,beneath,0,12,2.3692338096657193,0.00041210323918363355,28.430805715988633,0.1935483870967742,2.3692338096657193,0.45856138251594564
cup,14,0.0001385507590602,12.817297764800635,3,NN,NN,cup,0,5,3.6322682154995127,0.00041032448216147627,18.161341077497564,0.08064516129032258,3.6322682154995127,0.29292485608867036
roland,14,0.0001385507590602,12.817297764800635,6,NN,NNP,roland,0,1,5.954196310386875,0.0009078298048987852,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
hung,14,0.0001385507590602,12.817297764800635,4,VB,VBD,hung,0,11,2.494764691749578,0.0003464086239642491,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
task,14,0.0001385507590602,12.817297764800635,4,NN,NN,task,0,7,3.146841388329271,0.0005028405062461094,22.0278897183049,0.11290322580645161,3.146841388329271,0.3552885438436274
behave,14,0.0001385507590602,12.817297764800635,6,VB,NNP,behav,0,3,4.369233809665719,0.000987553208756271,13.107701428997157,0.04838709677419355,4.369233809665719,0.2114145391773735
step,14,0.0001385507590602,12.817297764800635,4,NN,NN,step,0,10,2.6322682154995127,0.0006038978669861337,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
hole,14,0.0001385507590602,12.817297764800635,4,NN,NN,hole,0,10,2.6322682154995127,0.0003452130263816412,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
late,14,0.0001385507590602,12.817297764800635,4,JJ,JJ,late,0,10,2.6322682154995127,0.0003865021440982733,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
flowers,14,0.0001385507590602,12.817297764800635,7,NN,NNS,flower,0,6,3.3692338096657193,0.00031343240980076026,20.215402857994317,0.0967741935483871,3.3692338096657193,0.3260548848063599
meat,14,0.0001385507590602,12.817297764800635,4,NN,NN,meat,0,9,2.7842713089445628,0.00036772433592537415,25.058441780501063,0.14516129032258066,2.7842713089445628,0.40416841581453333
power,14,0.0001385507590602,12.817297764800635,5,NN,NN,power,0,11,2.494764691749578,0.00029434763453474065,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
skin,14,0.0001385507590602,12.817297764800635,4,NN,NN,skin,0,7,3.146841388329271,0.00047674145208036043,22.0278897183049,0.11290322580645161,3.146841388329271,0.3552885438436274
green,14,0.0001385507590602,12.817297764800635,5,JJ,JJ,green,0,10,2.6322682154995127,0.0003482389465454855,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
sack,14,0.0001385507590602,12.817297764800635,4,NN,NN,sack,0,4,3.9541963103868754,0.0009971196289294602,15.816785241547501,0.06451612903225806,3.9541963103868754,0.2551094393797984
heads,14,0.0001385507590602,12.817297764800635,5,NN,NNS,head,0,7,3.146841388329271,0.00034089623566468935,22.0278897183049,0.11290322580645161,3.146841388329271,0.3552885438436274
catskin,14,0.0001385507590602,12.817297764800635,7,NN,NNP,catskin,0,1,5.954196310386875,0.0006294456652879687,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
promised,14,0.0001385507590602,12.817297764800635,8,VB,VBD,promis,0,12,2.3692338096657193,0.00031403298731273846,28.430805715988633,0.1935483870967742,2.3692338096657193,0.45856138251594564
mine,14,0.0001385507590602,12.817297764800635,4,JJ,JJ,mine,0,9,2.7842713089445628,0.00031647027731700417,25.058441780501063,0.14516129032258066,2.7842713089445628,0.40416841581453333
saved,14,0.0001385507590602,12.817297764800635,5,VB,VBN,save,0,10,2.6322682154995127,0.0004716187227906465,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
certainly,14,0.0001385507590602,12.817297764800635,9,RB,RB,certainli,0,11,2.494764691749578,0.00043857867591955336,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
sound,14,0.0001385507590602,12.817297764800635,5,NN,NN,sound,0,11,2.494764691749578,0.00029120435278986534,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
rage,14,0.0001385507590602,12.817297764800635,4,NN,NN,rage,0,9,2.7842713089445628,0.0004162951024450347,25.058441780501063,0.14516129032258066,2.7842713089445628,0.40416841581453333
everyone,14,0.0001385507590602,12.817297764800635,8,NN,NN,everyon,0,13,2.253756592245783,0.00027596294129022283,29.29883569919518,0.20967741935483872,2.253756592245783,0.47256186611605133
bound,14,0.0001385507590602,12.817297764800635,5,VB,VBD,bound,0,12,2.3692338096657193,0.00032676516327715305,28.430805715988633,0.1935483870967742,2.3692338096657193,0.45856138251594564
eating,14,0.0001385507590602,12.817297764800635,6,VB,VBG,eat,0,9,2.7842713089445628,0.00033154292521167186,25.058441780501063,0.14516129032258066,2.7842713089445628,0.40416841581453333
hungry,14,0.0001385507590602,12.817297764800635,6,JJ,JJ,hungri,0,11,2.494764691749578,0.0004088311854796395,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
above,14,0.0001385507590602,12.817297764800635,5,IN,IN,abov,1,13,2.253756592245783,0.00028799502763906913,29.29883569919518,0.20967741935483872,2.253756592245783,0.47256186611605133
search,14,0.0001385507590602,12.817297764800635,6,NN,NN,search,0,8,2.9541963103868754,0.00046451944289548444,23.633570483095003,0.12903225806451613,2.9541963103868754,0.3811866206950807
weep,14,0.0001385507590602,12.817297764800635,4,VB,VB,weep,0,8,2.9541963103868754,0.00043774450034472773,23.633570483095003,0.12903225806451613,2.9541963103868754,0.3811866206950807
sultan,14,0.0001385507590602,12.817297764800635,6,NN,NNP,sultan,0,1,5.954196310386875,0.0015383248753490855,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
lucky,14,0.0001385507590602,12.817297764800635,5,JJ,JJ,lucki,0,9,2.7842713089445628,0.0002803027098520119,25.058441780501063,0.14516129032258066,2.7842713089445628,0.40416841581453333
harm,14,0.0001385507590602,12.817297764800635,4,NN,NN,harm,0,11,2.494764691749578,0.00029886949664457616,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
sons,14,0.0001385507590602,12.817297764800635,4,NN,NNS,son,0,8,2.9541963103868754,0.00042348807902229107,23.633570483095003,0.12903225806451613,2.9541963103868754,0.3811866206950807
marleen,14,0.0001385507590602,12.817297764800635,7,NN,NNP,marleen,0,1,5.954196310386875,0.00043539376329504556,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
dinner,14,0.0001385507590602,12.817297764800635,6,NN,NN,dinner,0,11,2.494764691749578,0.00038533252640138445,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
paid,14,0.0001385507590602,12.817297764800635,4,VB,VBD,paid,0,11,2.494764691749578,0.00035658067176484894,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
path,14,0.0001385507590602,12.817297764800635,4,NN,NN,path,0,7,3.146841388329271,0.0003777107763328331,22.0278897183049,0.11290322580645161,3.146841388329271,0.3552885438436274
countryman,14,0.0001385507590602,12.817297764800635,10,NN,NN,countryman,0,3,4.369233809665719,0.0006307679185946356,13.107701428997157,0.04838709677419355,4.369233809665719,0.2114145391773735
dragon,14,0.0001385507590602,12.817297764800635,6,NN,NN,dragon,0,2,4.954196310386875,0.0005794310489975513,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
year,14,0.0001385507590602,12.817297764800635,4,NN,NN,year,0,7,3.146841388329271,0.0004736170096387181,22.0278897183049,0.11290322580645161,3.146841388329271,0.3552885438436274
pot,14,0.0001385507590602,12.817297764800635,3,NN,NN,pot,0,3,4.369233809665719,0.0009406995029506706,13.107701428997157,0.04838709677419355,4.369233809665719,0.2114145391773735
ale,14,0.0001385507590602,12.817297764800635,3,NN,NN,ale,0,3,4.369233809665719,0.0005365200742059232,13.107701428997157,0.04838709677419355,4.369233809665719,0.2114145391773735
climbed,13,0.0001286542762702,12.92421296871715,7,VB,VBD,climb,0,9,2.7842713089445628,0.0003305390704990907,25.058441780501063,0.14516129032258066,2.7842713089445628,0.40416841581453333
merchant,13,0.0001286542762702,12.92421296871715,8,NN,NN,merchant,0,3,4.369233809665719,0.0003767967458470902,13.107701428997157,0.04838709677419355,4.369233809665719,0.2114145391773735
branches,13,0.0001286542762702,12.92421296871715,8,NN,NNS,branch,0,9,2.7842713089445628,0.0004521249617543146,25.058441780501063,0.14516129032258066,2.7842713089445628,0.40416841581453333
six,13,0.0001286542762702,12.92421296871715,3,CD,CD,six,0,8,2.9541963103868754,0.0003570730211835752,23.633570483095003,0.12903225806451613,2.9541963103868754,0.3811866206950807
thirsty,13,0.0001286542762702,12.92421296871715,7,JJ,JJ,thirsti,0,8,2.9541963103868754,0.0003844535014219565,23.633570483095003,0.12903225806451613,2.9541963103868754,0.3811866206950807
dirty,13,0.0001286542762702,12.92421296871715,5,NN,NN,dirti,0,7,3.146841388329271,0.00029937905188790853,22.0278897183049,0.11290322580645161,3.146841388329271,0.3552885438436274
lives,13,0.0001286542762702,12.92421296871715,5,NN,NNS,live,0,12,2.3692338096657193,0.0003464584803980664,28.430805715988633,0.1935483870967742,2.3692338096657193,0.45856138251594564
willingly,13,0.0001286542762702,12.92421296871715,9,RB,RB,willingli,0,10,2.6322682154995127,0.0003511512588215559,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
pushed,13,0.0001286542762702,12.92421296871715,6,VB,VBD,push,0,10,2.6322682154995127,0.00025879333930023635,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
fair,13,0.0001286542762702,12.92421296871715,4,NN,NN,fair,0,8,2.9541963103868754,0.00031328459309425035,23.633570483095003,0.12903225806451613,2.9541963103868754,0.3811866206950807
seek,13,0.0001286542762702,12.92421296871715,4,VB,VB,seek,0,9,2.7842713089445628,0.0003192801694217553,25.058441780501063,0.14516129032258066,2.7842713089445628,0.40416841581453333
few,13,0.0001286542762702,12.92421296871715,3,JJ,JJ,few,1,9,2.7842713089445628,0.00046496936285081274,25.058441780501063,0.14516129032258066,2.7842713089445628,0.40416841581453333
bones,13,0.0001286542762702,12.92421296871715,5,NN,NNS,bone,0,3,4.369233809665719,0.0003427144569933886,13.107701428997157,0.04838709677419355,4.369233809665719,0.2114145391773735
pearls,13,0.0001286542762702,12.92421296871715,6,NN,NN,pearl,0,6,3.3692338096657193,0.0005093526110390617,20.215402857994317,0.0967741935483871,3.3692338096657193,0.3260548848063599
sorrowful,13,0.0001286542762702,12.92421296871715,9,JJ,JJ,sorrow,0,10,2.6322682154995127,0.00035168666491425244,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
cake,13,0.0001286542762702,12.92421296871715,4,NN,NN,cake,0,2,4.954196310386875,0.0005726247831348563,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
obliged,13,0.0001286542762702,12.92421296871715,7,VB,VBN,oblig,0,11,2.494764691749578,0.0002959056228320224,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
burning,13,0.0001286542762702,12.92421296871715,7,VB,VBG,burn,0,11,2.494764691749578,0.0003619761798547971,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
between,13,0.0001286542762702,12.92421296871715,7,IN,IN,between,1,11,2.494764691749578,0.0002629608064947087,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
broken,13,0.0001286542762702,12.92421296871715,6,VB,VBN,broken,0,12,2.3692338096657193,0.00035867607647472135,28.430805715988633,0.1935483870967742,2.3692338096657193,0.45856138251594564
thousand,13,0.0001286542762702,12.92421296871715,8,JJ,JJ,thousand,0,8,2.9541963103868754,0.0003449276332092407,23.633570483095003,0.12903225806451613,2.9541963103868754,0.3811866206950807
thereupon,13,0.0001286542762702,12.92421296871715,9,IN,IN,thereupon,0,9,2.7842713089445628,0.00033277219454644195,25.058441780501063,0.14516129032258066,2.7842713089445628,0.40416841581453333
shake,13,0.0001286542762702,12.92421296871715,5,VB,VB,shake,0,3,4.369233809665719,0.0003494735836244991,13.107701428997157,0.04838709677419355,4.369233809665719,0.2114145391773735
sad,13,0.0001286542762702,12.92421296871715,3,JJ,JJ,sad,0,11,2.494764691749578,0.0003690442760106585,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
curdken,13,0.0001286542762702,12.92421296871715,7,NN,NNP,curdken,0,1,5.954196310386875,0.0005551180598906279,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
counsel,13,0.0001286542762702,12.92421296871715,7,NN,NN,counsel,0,6,3.3692338096657193,0.0003264703102186013,20.215402857994317,0.0967741935483871,3.3692338096657193,0.3260548848063599
steps,13,0.0001286542762702,12.92421296871715,5,NN,NNS,step,0,8,2.9541963103868754,0.0003096516930387119,23.633570483095003,0.12903225806451613,2.9541963103868754,0.3811866206950807
shook,13,0.0001286542762702,12.92421296871715,5,VB,VBD,shook,0,12,2.3692338096657193,0.000276005274965118,28.430805715988633,0.1935483870967742,2.3692338096657193,0.45856138251594564
tears,13,0.0001286542762702,12.92421296871715,5,NN,NNS,tear,0,10,2.6322682154995127,0.0004084063743149786,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
empty,13,0.0001286542762702,12.92421296871715,5,JJ,JJ,empti,0,11,2.494764691749578,0.00030278541343987475,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
play,13,0.0001286542762702,12.92421296871715,4,VB,VB,play,0,8,2.9541963103868754,0.00035363820437991553,23.633570483095003,0.12903225806451613,2.9541963103868754,0.3811866206950807
break,13,0.0001286542762702,12.92421296871715,5,VB,VB,break,0,10,2.6322682154995127,0.00025644358203119133,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
gathered,13,0.0001286542762702,12.92421296871715,8,VB,VBD,gather,0,10,2.6322682154995127,0.0002984967998896011,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
carriage,13,0.0001286542762702,12.92421296871715,8,NN,NN,carriag,0,3,4.369233809665719,0.000568327900173328,13.107701428997157,0.04838709677419355,4.369233809665719,0.2114145391773735
whither,13,0.0001286542762702,12.92421296871715,7,NN,NNP,whither,0,5,3.6322682154995127,0.0005585686963598488,18.161341077497564,0.08064516129032258,3.6322682154995127,0.29292485608867036
immediately,13,0.0001286542762702,12.92421296871715,11,RB,RB,immedi,0,10,2.6322682154995127,0.0003624454048464455,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
blue,13,0.0001286542762702,12.92421296871715,4,NN,NN,blue,0,3,4.369233809665719,0.0005031312680307004,13.107701428997157,0.04838709677419355,4.369233809665719,0.2114145391773735
hat,13,0.0001286542762702,12.92421296871715,3,NN,NN,hat,0,5,3.6322682154995127,0.0003124947856967168,18.161341077497564,0.08064516129032258,3.6322682154995127,0.29292485608867036
changed,12,0.0001187577934801,13.039690186137085,7,VB,VBN,chang,0,7,3.146841388329271,0.0003765422230522778,22.0278897183049,0.11290322580645161,3.146841388329271,0.3552885438436274
beside,12,0.0001187577934801,13.039690186137085,6,IN,IN,besid,0,11,2.494764691749578,0.0003066700683745732,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
body,12,0.0001187577934801,13.039690186137085,4,NN,NN,bodi,0,11,2.494764691749578,0.0003012939501144242,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
thieves,12,0.0001187577934801,13.039690186137085,7,NN,NNS,thiev,0,3,4.369233809665719,0.0004398679946634309,13.107701428997157,0.04838709677419355,4.369233809665719,0.2114145391773735
won,12,0.0001187577934801,13.039690186137085,3,VB,VBD,won,1,11,2.494764691749578,0.00038995502704035356,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
quietly,12,0.0001187577934801,13.039690186137085,7,RB,RB,quietli,0,10,2.6322682154995127,0.0003619298266890147,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
mountains,12,0.0001187577934801,13.039690186137085,9,NN,NNS,mountain,0,4,3.9541963103868754,0.0003358616452684861,15.816785241547501,0.06451612903225806,3.9541963103868754,0.2551094393797984
knowing,12,0.0001187577934801,13.039690186137085,7,VB,VBG,know,0,10,2.6322682154995127,0.0002821050745176486,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
ilsabill,12,0.0001187577934801,13.039690186137085,8,NN,NNP,ilsabil,0,1,5.954196310386875,0.0005423176905096206,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
